Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,24/03/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Kenya,KEN,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,8.173076923,6.905055487,8.626830233,7.454342154,3.952941176,7.336846372,7.592121982,8.06289729,7.085458502,6.339886273,5.660717708,5.043811129,7.323838234,7.311739341,12.11035544,15.46929952,16.8689399,8.565244879,6.67864247,4.454649468,2.160107837,1.696117531,4.597295298,6.233512918,6.456245144,6.456245146,6.456245143,0.207631106,0.990596242,0.990596242,0.790222064,1.887591981,1.986780684,1.382258105,1.16024927,0.507573456,1.840239397,0.541956973,0.58985698,0.382536355,1.49605757,2.428418345,1.881237595,2.978597458,,1.658500671,1.979927361,2.866566372,2.65101517,2.145478126,2.576845943,2.317888092,2.670904122,2.310425584,1.97326752,2.039747574,2.910552318,3.103174186,2.820704939,2.893633567,3.245576968,,,
Kenya,KEN,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),TM.VAL.MRCH.OR.ZS,12.82051282,12.94697904,13.65255243,12.70965337,9.694117647,13.01175517,14.89834816,13.85078622,12.62448757,11.59394637,9.739906876,9.833008481,11.498804,11.79271454,17.30727259,19.65116168,20.59979915,14.05804803,11.13013609,8.874896144,5.824884878,5.258722087,9.45142378,13.03949649,14.82013085,14.82013085,14.82013084,6.681312441,7.869055713,7.869055713,6.621295376,9.665214685,13.15375841,10.17116917,15.36855658,17.10835344,17.0531931,14.11227284,17.58109542,15.18373114,15.89841866,16.71034916,19.53049427,20.84019474,,19.91961805,23.33745147,29.03618046,33.19487191,31.05493151,35.31115374,36.86519142,41.21585289,45.03896359,43.52853487,47.87106575,51.1440371,50.19131369,45.69801226,45.39425175,51.87769829,,,
Kenya,KEN,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,1.326910716,1.643577579,1.476661763,1.40952275,1.270943709,1.092768744,1.10567447,1.42248767,1.484284356,1.316542297,1.47608039,1.870934687,,,2.078077991,1.777690756,1.960488707,2.338367552,1.799196285,2.024684015,1.743153854,1.653245859,1.52603577,1.467333187,1.480338455,1.40831157,1.288323756,1.451155894,1.579917654,1.474190206,2.008548039,2.184541467,1.690813732,1.606170801,1.515471494,,,1.345128642,,1.377285156,1.437595212,1.251587476,1.210904794,1.231046627,1.387453676,1.143782313,1.222460733,1.364778656
Kenya,KEN,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,25.73117505,22.25359825,18.02412083,23.90678999,33.86399029,37.32050798,37.13517374,36.32199479,30.6297178,31.68135866,18.18106879,20.05501578,,,19.88193519,18.62245149,25.15340645,14.9221032,12.52936874,14.67100955,16.41862432,16.16920862,17.49935414,15.76675225,22.19580906,20.8680799,15.15244578,23.09089749,24.27808399,22.93630945,24.19966089,21.33061422,27.22340046,21.4383093,22.08075362,,,23.60754346,,15.44700021,14.78628689,16.34585555,19.47988172,19.22293175,14.12685952,17.90587639,26.45454437,25.99698925
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,15.52,21.7,22.35,15.7,,10.43,8.52,6.98,9.7,9.69,15.11,11.79,9.92,26.69,12.04,15.26,15.07,17.31,,25.57,29.52,22.55,22.43,22.24,
Kenya,KEN,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.16,,,,,17.63,20.15,22.35,20.3,,20.29,15.65,15.27,15.24,16.13,16.41,17.09,16.56,17.41,16.39,16.88,16.37,16.74,,17.63,18.47,17.3,17.47,22.2,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.99,,,,,12.86,16.52,15,12.23,,10.44,7.55,7.02,8.15,8.19,10.23,8.71,7.95,13.08,10.62,11.53,13.15,13.35,,12.66,13.35,12.02,12.18,13.37,
Kenya,KEN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.23,,,,,17.57,20.9,20.45,16.84,,16.66,12.42,12.32,12.13,12.09,12.17,12.55,12.41,12.05,11.72,11.88,11.96,12.11,,12.56,13.08,13.69,14.12,15.83,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,,,,,11.97,14.09,11.85,11.02,,10.43,7,7.04,7.28,7.1,6.97,6.88,6.78,9.83,9.91,9.72,12.49,12.21,,8.13,7.86,8.45,8.65,9.52,
Kenya,KEN,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.15,,,,,17.58,21.01,20.22,16.41,,16.26,12.06,11.98,11.78,11.65,11.68,12.01,11.92,11.36,11.08,11.22,11.4,11.5,,11.81,12.37,13.24,13.69,15.09,
Kenya,KEN,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,16.76307012,14.76543444,13.16431627,10.59823479,12.20948528,11.75598434,13.40746165,14.44469942,16.39402968,18.78659168,18.06061661,17.2710606,17.28126971,24.76275376,27.42263525,31.61494553,33.09908419,33.36125166,31.3629692,29.65100444,33.81133886,36.00839557,36.30358255,38.2365602,42.14831442,47.49621761,54.00997377,62.13714226,65.89535264,68.10186361,74.32890709,76.26239572,85.05183759,87.45450886,99.99290946,100,91.58651536,104.0985423,102.0357736,106.6384936,93.06252735,98.42479738,,
Kenya,KEN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192000000,169000000,145000000,155000000,182000000,132000000,143000000,126000000,127000000,108000000,124000000,178000000,265000000,266000000,227000000,212000000,197000000,174000000,233000000,206000000,217000000,145000000,262000000,229000000,196000000,,,,
Kenya,KEN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26476843,22.47307386,25.89214994,27.75752697,28.24602152,18.01413477,17.79846083,15.95314365,17.14744342,18.65737554,18.13845523,19.86283833,21.43625237,16.86257003,15.21980245,18.0339313,18.49954986,17.88420077,16.66022959,15.52057249,15.04477465,14.84946348,14.96835505,15.42711531,15.36014645,,,,
Kenya,KEN,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,35.3,,,,,28,,,,,27.4,,,,,,25.6,,,,,17.5,17.30416157,15.83497357,15.16441453,14.29665898,15,12.70720956,,,
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,92.638,92.435,92.226,91.962,91.682,91.395,91.098,90.791,90.475,90.15,89.705,89.222,88.718,88.195,87.651,87.086,86.497,85.888,85.255,84.599,84.417,84.319,84.22,84.121,84.021,83.921,83.82,83.719,83.617,83.515,83.252,82.957,82.658,82.355,82.048,81.737,81.421,81.102,80.778,80.45,80.108,79.761,79.409,79.052,78.69,78.325,77.955,77.58,77.2,76.817,76.429,76.031,75.624,75.206,74.779,74.342,73.895,73.438,72.97,72.493,72.005,71.507,70.998,70.48
Kenya,KEN,Completeness of birth registration (%),SP.REG.BRTH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,60,,,,,66.9,,,,,,,,,
Kenya,KEN,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,,,,,66.4,,,,,,,,,
Kenya,KEN,"Population, female",SP.POP.TOTL.FE.IN,3880288,4029597,4188337,4355549,4531118,4716045,4908385,5107279,5313357,5525950,5742572,5954772,6165640,6382455,6602662,6826075,7051644,7289894,7545276,7811266,8092788,8386804,8691543,9013931,9350455,9696194,10048481,10408262,10781224,11165451,11555092,11933896,12303740,12672649,13043128,13414610,13783439,14158816,14548472,14967573,15418253,15901998,16403122,16910139,17436596,17974283,18524857,19089073,19673023,20273467,20868243,21449706,22017274,22570013,23107082,23631929,24163397,24698357,25211388,25717437,26233737,26746066,27271918,27821991
Kenya,KEN,Population growth (annual %),SP.POP.GROW,,3.730095942,3.826051588,3.883722954,3.927032248,3.982075963,3.986045239,3.966867565,3.95367414,3.923159834,3.847405239,3.628678044,3.477379963,3.452513207,3.386781369,3.3228335,3.247198015,3.320171542,3.442140365,3.465019144,3.544262361,3.575172962,3.577485664,3.653201932,3.677578705,3.642622074,3.580008375,3.526968804,3.52708554,3.506839317,3.440456354,3.239976247,3.064831685,2.968837132,2.903399231,2.839065572,2.752780216,2.732764967,2.75957646,2.884300501,3.012939945,3.136292065,3.14626442,3.085288988,3.104824764,3.072231234,3.047048674,3.022209212,3.029649383,3.021108603,2.901588455,2.750137437,2.608074418,2.472107524,2.339011922,2.227032943,2.207756846,2.17412855,2.030837442,1.963815498,1.961976337,1.900408589,1.922976082,1.982960285
Kenya,KEN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,1.019,1.02,1.019,1.019,1.02,1.02,1.02,1.02,1.02,1.02,1.021,1.021,1.021,1.02,1.019,1.019,1.019,1.019,1.018,1.017,1.017,1.017,1.017,1.016,1.015,1.015,1.015,1.016,1.015,1.016,1.016,1.017,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.018,1.019,1.019,1.019,1.018,1.019,1.019,1.019,1.019,1.02,1.021,1.021,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,1.022,
Kenya,KEN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.553876413,0.524121956,0.495924755,0.469343765,0.444382502,0.420924647,0.398939733,0.378450051,0.359255021,0.341823578,0.327579669,0.317568807,0.313641381,0.316758965,0.322816742,0.327911721,0.331851669,0.333784003,0.332347021,0.328871167,0.324850966,0.320718119,0.318453255,0.31986603,0.324577771,0.330990713,0.337926714,0.346124036,0.354978231,0.361902069,0.366907491,0.371718522,0.377133325,0.383510977,0.390688491,0.397778989,0.404329428,0.410062551,0.414174065,0.416303312,0.41730733,0.418092103,0.419886531,0.424272089,0.431922021,0.441956445,0.452135756,0.460960036,0.468214761,0.473779349,0.480119504,0.490055668,0.499703097,0.5070489,0.514861634,0.524876757,0.528352875,0.527077581,0.533385944,0.539688285,0.538285893,0.535205823,0.534575539,0.537535228
Kenya,KEN,"Population ages 65 and above, total",SP.POP.65UP.TO,246260,243116,241072,240389,240674,241560,243131,245503,248480,251791,255290,258643,262423,267441,273622,280598,287996,296989,307976,319561,331613,344229,357844,373090,389148,405490,422194,439442,457380,475595,493559,510745,527829,545593,564414,583991,603363,622443,641648,661812,682604,703501,723317,741318,758750,775876,792856,809225,825562,843505,869944,911426,960049,1014072,1079922,1150451,1201932,1249805,1327302,1406487,1456458,1500038,1553747,1612196
Kenya,KEN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,106454,105330,104898,105314,106262,107453,108904,110660,112644,114742,116883,118979,121430,124636,128481,132742,137273,142610,148899,155491,162326,169521,177378,186236,195731,205546,215701,226390,237662,249163,260523,271651,283169,295532,308781,322631,336521,350455,364743,379684,395003,410381,425202,438999,452154,464619,476242,486508,495581,504481,517373,538007,561628,587448,619695,657118,685768,712075,755720,800105,828440,854409,884623,915734
Kenya,KEN,"Population ages 60-64, female (% of female population)",SP.POP.6064.FE.5Y,1.234895451,1.240484004,1.237352677,1.220270829,1.19577526,1.170631075,1.145784087,1.127244077,1.120976919,1.126295026,1.138627331,1.154343008,1.174452192,1.196138383,1.212154945,1.223462971,1.234903433,1.246911135,1.26053043,1.277443457,1.29573393,1.31361124,1.329487833,1.340641651,1.34691834,1.351195188,1.356010991,1.363671345,1.378252535,1.403131795,1.434553639,1.466310812,1.494456279,1.516880962,1.532040474,1.538852043,1.538476718,1.528789608,1.507044812,1.475479741,1.43745209,1.393969444,1.345911467,1.296065633,1.249948635,1.212209722,1.182281763,1.160085114,1.149952878,1.152861521,1.153942436,1.159936644,1.183949929,1.21993508,1.265631463,1.333270368,1.407289741,1.478274475,1.564880125,1.648599289,1.711824423,1.768643317,1.824371169,1.874689735
Kenya,KEN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,1.994349388,2.019668719,2.050193191,2.081229934,2.100783493,2.111408583,2.121766923,2.133073208,2.14774785,2.168776409,2.193320154,2.218086417,2.240229543,2.255691403,2.264041211,2.269261618,2.274816888,2.284306192,2.304733452,2.341618013,2.391098099,2.441627347,2.484645274,2.517819641,2.539411048,2.548376329,2.546812924,2.531536722,2.497856343,2.450021837,2.392464621,2.326708827,2.253445071,2.176064373,2.103310648,2.041844675,1.990693324,1.950841156,1.930082351,1.929935532,1.917866441,1.897758323,1.900248014,1.918148041,1.94246337,1.991792996,2.065527471,2.141934757,2.219216584,2.295638432,2.371862469,2.450455498,2.528993825,2.606241357,2.684765649,2.765538157,2.838957263,2.90440783,2.971897065,3.034273865,3.084431055,3.131787739,3.177275672,3.216550951
Kenya,KEN,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,3.570250456,3.610783363,3.644453634,3.664474482,3.671300621,3.673055776,3.675424434,3.684310178,3.71158984,3.76542495,3.838480054,3.910627988,3.970187688,4.015852519,4.043921676,4.051618243,4.040709937,4.008611099,3.948762113,3.865282777,3.767996888,3.657644795,3.533567258,3.404824533,3.284813237,3.183280119,3.098831709,3.032936428,2.99937637,2.999762258,2.984264297,2.955749026,2.961006406,2.990436333,3.0287865,3.103713041,3.212746833,3.323968025,3.434790147,3.543811129,3.647475495,3.745343706,3.836230079,3.919349805,3.998836585,4.075475614,4.146731177,4.207993646,4.260735519,4.309331995,4.352946932,4.392232695,4.4302192,4.465478254,4.495442133,4.520845601,4.55153935,4.588746624,4.626012657,4.671962269,4.731777433,4.800216316,4.876408122,4.957416688
Kenya,KEN,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.080502272,6.203350633,6.306178323,6.382593057,6.429625883,6.447191143,6.438603895,6.397692392,6.316195798,6.20218243,6.064825477,5.895288191,5.697396726,5.490927434,5.292796656,5.116915651,4.958580938,4.832004416,4.75895779,4.732440601,4.685097398,4.620675528,4.605551891,4.632319088,4.674221486,4.770036819,4.916325409,5.064903721,5.218883068,5.373898225,5.524109824,5.660641154,5.785887526,5.903355328,6.014489009,6.117255738,6.203081829,6.270139617,6.320752918,6.366877461,6.411196521,6.455537648,6.494260666,6.522601618,6.548058275,6.571408344,6.597114531,6.62752176,6.670438837,6.728291713,6.783918358,6.830688029,6.881428646,6.934043568,6.981435389,7.021506941,7.082981898,7.157287976,7.196438371,7.228937424,7.2815801,7.313630859,7.31843663,7.316753631
Kenya,KEN,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.421323881,9.192930359,8.934345541,8.660388316,8.404844366,8.195149072,8.024064125,7.894144808,7.831189193,7.831458844,7.780807295,7.674197461,7.622257574,7.620295982,7.630338519,7.715158418,7.869632396,8.040089472,8.224980769,8.402761371,8.57370785,8.729332413,8.868023139,9.00045818,9.122347034,9.230209773,9.316796704,9.375988097,9.420089527,9.456755958,9.488444164,9.507205757,9.516265747,9.519059512,9.51564686,9.506832476,9.493708355,9.488855194,9.501134913,9.542215346,9.605699167,9.684990223,9.765458063,9.833035672,9.896314914,9.949882561,9.986752124,10.00573181,10.00861916,9.987413598,9.932889891,9.850491657,9.743676715,9.627057141,9.516846394,9.433349885,9.385783162,9.375609669,9.413293707,9.485266378,9.571263506,9.673222777,9.782814135,9.878448488
Kenya,KEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1782871,1844597,1913067,1988101,2070397,2147993,2218545,2294461,2376723,2464425,2555477,2642603,2729236,2822232,2918469,3016839,3116250,3225859,3348911,3479658,3622625,3773936,3931151,4101069,4280341,4464267,4650781,4840299,5038938,5247357,5464418,5678890,5892297,6111599,6338773,6570566,6803572,7044798,7295625,7569779,7870020,8194774,8529341,8864597,9210479,9555606,9898670,10237476,10579650,10929576,11275511,11618402,11963711,12315099,12668647,13029298,13415928,13819012,14212525,14612745,15036479,15468364,15917360,16389481
Kenya,KEN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.12993108,9.930770984,9.778940902,9.704056859,9.706211644,9.650648022,9.551562321,9.532385053,9.562411255,9.599607307,9.722106251,9.925425363,10.12915041,10.33307635,10.52740466,10.70489996,10.86640854,11.01673769,11.15341573,11.27719318,11.39255718,11.48881028,11.55443927,11.59252402,11.60739709,11.60139801,11.5809251,11.54946796,11.50711127,11.45616458,11.40695325,11.3674617,11.34432387,11.34681076,11.37450694,11.41656746,11.47116841,11.53767065,11.60179187,11.66339766,11.72202519,11.76289571,11.78271429,11.78035556,11.74380849,11.66333621,11.53646453,11.36594974,11.17306905,10.98223851,10.82149613,10.71068527,10.65327388,10.65354084,10.69535522,10.7568263,10.83770239,10.93505554,11.02598556,11.10950088,11.19329515,11.27021655,11.33851149,11.40157639
Kenya,KEN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.89145909,15.20951291,15.50350414,15.76795304,15.99408446,16.17324131,16.31751418,16.43696183,16.53248752,16.61526977,16.70005908,16.79603209,16.87651105,16.92434832,16.95460733,16.96980329,16.97645138,16.95381305,16.88917675,16.79871847,16.68673392,16.57096672,16.46322272,16.36621318,16.28905672,16.22913157,16.18926862,16.16508441,16.13417845,16.10158353,16.0783265,16.0704273,16.0704685,16.06062789,16.01783713,15.92796212,15.78788138,15.59002234,15.35276642,15.09501958,14.85561302,14.65833996,14.51855628,14.45003202,14.42282902,14.41712625,14.43068398,14.45746699,14.46561582,14.45693033,14.4468638,14.42615111,14.40853441,14.40194151,14.38442119,14.32562941,14.20324539,13.9926436,13.68973616,13.34048322,12.99669441,12.67794136,12.39389566,12.15414116
Kenya,KEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,1892342,1975789,2061729,2149245,2237608,2339933,2456659,2574474,2692906,2812271,2932335,3051866,3170192,3287344,3403806,3520901,3639005,3758687,3880862,4005672,4133759,4266059,4403015,4544520,4690693,4841364,4995891,5154483,5316339,5479194,5640105,5794634,5941763,6082880,6219595,6355214,6490359,6626166,6767056,6913929,7067015,7229278,7399230,7575168,7759785,7955338,8163867,8387082,8623696,8866824,9102242,9316934,9508898,9675055,9815484,9933966,10044197,10142666,10211611,10266263,10319101,10359108,10394058,10431069
Kenya,KEN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,21.05611748,21.21587112,21.3325241,21.41283207,21.46961931,21.50971386,21.52732299,21.5036911,21.43823777,21.34613053,21.23846064,21.14275566,21.0479998,20.92762731,20.79112782,20.65279095,20.52669416,20.39974793,20.28096123,20.18885416,20.10249126,20.02826106,19.96761219,19.89246089,19.81298665,19.74063843,19.66393824,19.57778642,19.46597995,19.30874448,19.09910284,18.84821264,18.55173862,18.22880126,17.91093747,17.63967421,17.44275866,17.31237334,17.2469584,17.21387353,17.18586081,17.16341503,17.15330167,17.13154753,17.08846104,17.03798191,16.96873873,16.88990301,16.80590683,16.70038973,16.55323673,16.33216325,16.01868378,15.6217038,15.17694662,14.72829228,14.31854375,13.9637267,13.65506731,13.38021696,13.12578582,12.89798868,12.70888635,12.55345839
Kenya,KEN,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,,,,,31.7,,,,,31.7,,,,,,33.9,,,,,32.2,36.1,,,,,31,,33.9,
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.632,7.718,7.803,7.864,7.92,8.028,8.056,8.046,8.038,8.031,8.024,8.003,7.975,7.939,7.907,7.877,7.843,7.803,7.746,7.679,7.598,7.513,7.402,7.263,7.123,6.975,6.848,6.682,6.505,6.323,6.129,5.935,5.746,5.574,5.446,5.366,5.306,5.26,5.246,5.181,5.137,5.091,5.016,4.907,4.83,4.784,4.748,4.719,4.646,4.514,4.367,4.219,4.088,3.952,3.844,3.8,3.724,3.643,3.58,3.469,3.397,3.335,3.296,
Kenya,KEN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,123,118.5,114.6,111.4,108.7,106.4,104.6,103,101.3,99.5,97.5,95.5,93.5,91.4,89.1,86.5,84,81.6,79.1,76.7,74.5,72.4,70.6,69.1,67.9,67,66.6,66.6,67.1,68.1,69.4,70.9,72,72.5,72.4,71.8,70.8,69.5,67.8,65.8,63.4,60.7,57.9,55,52.1,49,46.5,44.5,42.1,41.4,40.9,40.3,40.4,39.8,38.9,37.7,37.1,36.9,36.2,35.6,35.1,34.3,33.7,
Kenya,KEN,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,4.4,,,,,,9.7,,,,,17.9,,,,27.3,,,,,31.5,,,,,31.5,,,,,,39.4,,,,,53.2,61.8,59.3,58.5,59.9,56.4,61.2,,,
Kenya,KEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,332.747,325.485,322.134,318.642,315.492,313.116,310.94,309.163,304.851,302.452,297.606,280.99,266.229,262.348,277.747,288.068,289.168,277.879,272.622,266.326,258.42,191.384,206.39,215.222,225.226,233.818,249.431,253.955,262.434,272.409,274.441,282.449,292.116,307.541,316.268,337.032,351.544,366.367,383.368,395.804,414.02,422.751,419.941,413.765,403.064,385.437,367.138,360.248,344.365,328.442,329.774,318.898,320.564,321.812,306.914,306.191,308.292,292.693,291.343,291.473,298.533,310.873,301.538,
Kenya,KEN,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6,,,,,,,,95.5,,,,,,94.6,,,,,,,,,
Kenya,KEN,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,0.454039991,0.474159986,0.507250011,0.530319989,0.552699983,0.587119997,,,,,0.703570008,0.719810009,0.71322,0.718900025,0.750940025,0.751079977,0.785650015,0.792890012,0.800719976,,,,,,,,,,,0.950469971,0.944649994,0.931529999,0.947470009,1.014660001,0.924300015,0.944540024,0.924470007,0.866060019,0.907760024,0.896480024,,,,,,,,,,,,,,
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,72.1570282,,,,,,,78.73303986,,,,,,,,82.87999725,
Kenya,KEN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,83.20542145,,,,,,,86.93869019,,,,,,,,96.14752197,
Kenya,KEN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95652008,,61.41304398,,58.15217209,,60.54053879,55.13513565,54.22885513,52.45098114,54.41176605,51.94174576,53.39805984,54.54545593,54.54545593,53.55450058,52.60663605,51.6587677,49.51922989,48.57143021,50,53.33333206,52.8571434,49.52381134,42.38095093,46.19047546,48.11320877,49.05660248
Kenya,KEN,Regulatory Quality: Estimate,RQ.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.313425303,,-0.256840199,,-0.394455791,,-0.17692107,-0.328403115,-0.274853587,-0.288214594,-0.239396662,-0.317882091,-0.277211368,-0.178242475,-0.136400819,-0.240827635,-0.317458749,-0.326215893,-0.348395675,-0.368477911,-0.357900858,-0.28063798,-0.265344054,-0.338947535,-0.517190576,-0.460586369,-0.38082996,-0.390806586
Kenya,KEN,Rule of Law: Percentile Rank,RL.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.09045219,,17.5,,23.38308525,,18.40796089,19.90049744,20.67307663,22.00956917,22.48803902,17.22488022,16.34615326,16.587677,18.00947952,19.24882698,23.94366264,30.04694748,38.94230652,36.66666794,35.23809433,37.1428566,36.66666794,35.23809433,30.47619057,37.1428566,40.56603622,41.03773499
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.373912305,,0.345668405,,0.342506409,,0.316015273,0.292058468,0.286855817,0.278116137,0.252854288,0.244294539,0.246047765,0.246055126,0.243547097,0.240677565,0.221984327,0.228019789,0.196386188,0.201144516,0.206087306,0.213935971,0.212329432,0.229536057,0.232480288,0.234710082,0.23304978,0.227244794
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,4,,4,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,6,6,6,6
Kenya,KEN,Coverage of social insurance programs in 3rd quintile (% of population),per_si_allsi.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.989758469,,,,,,,,,,0.739846577,,,,,,,,
Kenya,KEN,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),per_si_allsi.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.452227535,,,,,,,,,,2.153933712,,,,,,,,
Kenya,KEN,Coverage of social safety net programs in 3rd quintile (% of population),per_sa_allsa.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.47152507,,,,,,,,,,25.83676871,,,,,,,,
Kenya,KEN,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.874103399,,,,,,,,,,20.04705181,,,,,,,,
Kenya,KEN,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),per_lm_alllm.cov_q3_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
